,country_name,year,Total_Population,CO2_Emissions_by_Sector_Building,CO2_Emissions_by_Sector_Bunker_Fuels,CO2_Emissions_by_Sector_Electricity_Heat,CO2_Emissions_by_Sector_Energy,CCO2_Emissions_by_Sector_Industrial_Processes,CO2_Emissions_by_Sector_Land_Use_Change_and_Forestry,CO2_Emissions_by_Sector_Manufacturing_Construction,CO2_Emissions_by_Sector_Other_Fuel_Combustion,CO2_Emissions_by_Sector_Transportation,Net_Electricity_Consumption,income_group
315,Bosnia and Herzegovina,1995,3829049.0,0.06,0.11,0.79,3.28,0.09,3.26,0.67,0.77,0.99,3.21,3
316,Bosnia and Herzegovina,1996,3764419.0,0.17,0.12,2.1,4.13,0.06,3.26,0.35,0.49,1.03,3.92,3
317,Bosnia and Herzegovina,1997,3736070.0,0.1,0.12,5.83,8.42,0.08,3.26,0.56,0.87,1.06,4.37,3
318,Bosnia and Herzegovina,1998,3734338.0,0.12,0.12,7.93,10.65,0.12,3.26,0.46,0.74,1.4,5.48,2
319,Bosnia and Herzegovina,1999,3743353.0,0.12,0.12,7.81,10.4,0.12,3.26,0.43,0.7,1.34,5.11,2
320,Bosnia and Herzegovina,2000,3751176.0,0.09,0.03,8.93,13.72,0.24,3.26,1.5,1.1,2.09,7.34,2
321,Bosnia and Herzegovina,2001,3755514.0,0.09,0.03,8.78,13.5,0.26,0.34,1.33,1.17,2.13,7.39,2
322,Bosnia and Herzegovina,2002,3759389.0,0.08,0.03,9.57,14.22,0.34,0.34,1.49,1.04,2.04,7.48,2
323,Bosnia and Herzegovina,2003,3762179.0,0.1,0.02,10.37,14.55,0.32,0.35,0.39,1.63,2.06,7.89,2
324,Bosnia and Herzegovina,2004,3764194.0,0.1,0.02,10.29,15.19,0.39,0.35,0.81,1.6,2.39,8.28,2
325,Bosnia and Herzegovina,2005,3765332.0,0.12,0.02,10.58,15.86,0.37,0.35,1.07,1.78,2.3,8.54,2
326,Bosnia and Herzegovina,2006,3765422.0,0.12,0.02,11.92,17.46,0.45,0.35,1.13,1.4,2.89,8.47,2
327,Bosnia and Herzegovina,2007,3762791.0,0.12,0.02,12.48,18.41,0.47,0.35,1.21,1.56,3.05,8.46,2
328,Bosnia and Herzegovina,2008,3754261.0,0.12,0.02,13.56,20.24,0.52,0.35,1.28,1.9,3.38,10.57,1
329,Bosnia and Herzegovina,2009,3735945.0,0.42,0.02,14.07,20.2,0.39,0.34,1.37,0.86,3.49,10.18,1
330,Bosnia and Herzegovina,2010,3705478.0,0.57,0.02,13.89,20.48,0.36,0.34,1.61,1.01,3.4,11.07,1
331,Bosnia and Herzegovina,2011,3661173.0,0.57,0.02,16.58,23.4,0.34,-3.72,1.79,1.06,3.41,11.55,1
332,Bosnia and Herzegovina,2012,3604972.0,0.51,0.02,15.15,21.65,0.32,-3.72,1.81,0.99,3.19,11.91,1
333,Bosnia and Herzegovina,2013,3542598.0,0.56,0.04,15.25,21.51,0.34,-3.72,2.23,0.65,2.82,11.62,1
334,Bosnia and Herzegovina,2014,3482106.0,1.02,0.04,13.0,19.17,0.32,-3.72,2.01,0.17,2.97,11.33,1
335,Bosnia and Herzegovina,2015,3429362.0,1.08,0.05,12.85,19.31,0.31,-3.72,2.11,0.16,3.1,11.44,1
336,Bosnia and Herzegovina,2016,3386263.0,1.33,0.07,15.0,22.02,0.32,-1.74,2.05,0.04,3.61,11.87,1
337,Bosnia and Herzegovina,2017,3351534.0,1.03,0.08,15.31,22.33,0.32,-1.74,2.18,0.05,3.77,12.2,1
338,Bosnia and Herzegovina,2018,3323929.0,0.82,0.14,15.16,22.22,0.32,-1.74,2.39,0.11,3.74,12.25,1
339,Botswana,2010,1987106.0,0.15,0.09,0.57,3.27,0.1,41.34,0.57,0.04,1.94,3.15,1
340,Botswana,2011,2015406.0,0.15,0.08,1.07,3.88,0.12,41.33,0.6,0.04,2.03,3.15,1
341,Botswana,2012,2039551.0,0.16,0.08,2.06,4.99,0.14,41.33,0.67,0.04,2.05,3.21,1
342,Botswana,2013,2062551.0,0.16,0.08,2.32,5.42,0.14,41.33,0.75,0.05,2.14,3.35,1
343,Botswana,2014,2088619.0,0.18,0.08,3.75,6.99,0.14,41.33,0.79,0.05,2.22,3.61,1
344,Botswana,2015,2120716.0,0.11,0.08,3.81,7.07,0.14,41.33,0.72,0.05,2.38,3.73,1
345,Botswana,2016,2159925.0,0.1,0.08,3.62,6.98,0.14,41.33,0.72,0.05,2.49,3.64,1
346,Botswana,2017,2205076.0,0.1,0.08,4.29,7.73,0.14,41.33,0.74,0.05,2.55,3.55,1
347,Botswana,2018,2254067.0,0.11,0.08,4.48,8.07,0.14,41.33,0.77,0.05,2.66,3.3,1
348,Brazil,1990,149003225.0,16.47,11.59,28.07,187.2,11.06,1038.47,46.68,11.07,82.18,212.65,1
349,Brazil,1991,151648007.0,16.71,12.05,28.07,193.4,11.78,1038.47,50.08,10.55,85.97,222.45,1
350,Brazil,1992,154259382.0,17.26,12.23,29.85,198.89,9.77,1038.47,50.94,11.27,86.61,228.11,1
351,Brazil,1993,156849086.0,17.76,13.45,30.17,205.02,10.16,1038.47,53.17,11.99,90.08,239.09,1
352,Brazil,1994,159432717.0,18.82,14.47,29.93,212.63,10.09,1038.47,55.04,12.66,94.21,247.99,1
353,Brazil,1995,162019889.0,19.66,15.65,31.48,229.97,11.53,1038.47,59.04,13.64,104.19,261.51,1
354,Brazil,1996,164614682.0,19.78,16.55,33.89,249.02,13.88,1038.47,64.71,14.24,113.67,277.74,1
355,Brazil,1997,167209046.0,20.1,17.35,38.15,266.24,15.27,1038.48,68.48,16.01,120.61,290.87,1
356,Brazil,1998,169785253.0,20.5,16.97,38.93,274.57,16.18,1038.48,70.41,14.23,126.89,302.91,1
357,Brazil,1999,172318674.0,21.53,17.12,45.49,284.18,16.44,1038.49,74.16,14.64,124.24,310.62,1
358,Brazil,2000,174790339.0,21.42,16.22,50.23,296.62,16.05,1038.49,81.53,14.2,125.47,322.0,1
359,Brazil,2001,177196051.0,21.65,17.36,54.97,304.33,15.23,1101.04,79.36,15.58,128.01,304.48,1
360,Brazil,2002,179537523.0,21.46,17.41,50.27,302.9,14.39,1101.05,82.11,15.22,129.96,318.98,2
361,Brazil,2003,181809244.0,19.25,18.63,50.48,296.25,13.1,1101.05,80.84,15.29,127.44,336.87,2
362,Brazil,2004,184006479.0,19.77,18.58,56.06,313.49,13.27,1101.12,83.37,15.25,136.36,353.29,2
363,Brazil,2005,186127108.0,19.22,18.4,58.23,316.17,14.35,1101.12,82.04,15.06,137.08,367.88,2
364,Brazil,2006,188167353.0,19.22,19.02,58.46,318.54,15.44,1101.12,82.19,15.16,140.13,382.54,1
365,Brazil,2007,190130445.0,19.9,20.3,57.73,334.31,17.2,1101.12,91.21,16.1,145.82,404.17,1
366,Brazil,2008,192030362.0,19.96,22.7,68.99,353.28,18.88,1101.12,91.21,17.92,151.2,419.81,1
367,Brazil,2009,193886505.0,19.63,22.35,57.76,331.8,19.03,1101.12,82.12,17.4,148.6,418.54,1
368,Brazil,2010,195713637.0,19.85,24.02,69.68,376.44,21.29,1101.12,96.44,18.19,167.85,455.65,1
369,Brazil,2011,197514541.0,20.14,23.21,63.38,394.27,22.85,261.99,105.72,16.78,185.02,471.48,1
370,Brazil,2012,199287292.0,20.08,24.13,82.23,426.76,25.0,261.99,101.91,17.46,202.41,488.78,1
371,Brazil,2013,201035904.0,20.39,24.46,107.07,456.21,26.65,261.99,99.23,17.48,209.63,504.71,1
372,Brazil,2014,202763744.0,20.47,25.63,125.82,480.47,26.31,261.99,97.98,18.18,215.07,518.34,1
373,Brazil,2015,204471759.0,20.22,25.58,120.7,456.21,23.77,261.99,94.59,18.31,199.86,510.03,1
374,Brazil,2016,206163056.0,20.41,24.68,96.39,420.96,20.95,384.3,84.69,17.92,198.89,510.44,1
375,Brazil,2017,207833825.0,20.48,25.78,97.86,430.54,19.3,384.3,90.5,19.18,200.02,516.22,1
376,Brazil,2018,209469320.0,20.38,26.27,88.44,408.78,18.93,384.31,86.98,18.78,191.66,528.09,1
377,Bulgaria,1990,8718289.0,5.99,2.37,45.29,71.46,2.1,-21.76,12.09,1.66,6.44,38.79,2
378,Bulgaria,1991,8632367.0,4.09,2.17,39.46,57.37,1.24,-21.76,8.89,1.45,3.48,33.51,2
379,Bulgaria,1992,8540164.0,4.37,1.92,37.52,54.06,1.08,-21.76,7.38,0.98,3.81,29.86,2
380,Bulgaria,1993,8472313.0,5.05,2.09,37.91,54.54,1.13,-21.76,6.4,0.87,4.31,30.24,2
381,Bulgaria,1994,8443591.0,4.37,2.03,34.86,52.11,1.41,-21.76,7.91,1.03,3.94,30.28,2
382,Bulgaria,1995,8406067.0,3.22,1.85,35.43,52.74,1.95,-21.75,9.05,0.86,4.19,33.22,2
383,Bulgaria,1996,8362826.0,3.67,1.56,35.7,53.14,1.92,-21.76,8.73,0.89,4.14,34.73,2
384,Bulgaria,1997,8312068.0,2.57,1.31,30.0,51.83,1.54,-21.76,14.11,0.87,4.28,30.07,2
385,Bulgaria,1998,8256786.0,2.7,1.22,29.17,49.49,1.1,-21.76,11.37,0.84,5.42,30.01,2
386,Bulgaria,1999,8210624.0,2.02,1.07,26.82,43.21,1.09,-21.76,7.85,0.86,5.65,27.36,2
387,Bulgaria,2000,8170172.0,1.36,1.11,26.5,42.14,1.19,-21.76,7.98,0.87,5.43,27.41,2
388,Bulgaria,2001,8009142.0,1.27,1.1,29.45,44.97,1.2,-23.54,7.87,0.79,5.6,27.33,2
389,Bulgaria,2002,7837161.0,1.63,1.17,26.7,42.44,1.19,-23.55,7.49,0.8,5.83,28.28,2
390,Bulgaria,2003,7775327.0,1.75,1.28,29.59,46.65,1.25,-23.55,8.09,0.8,6.42,28.01,2
391,Bulgaria,2004,7716860.0,1.34,1.24,28.78,45.76,1.42,-23.55,8.02,0.79,6.83,27.83,2
392,Bulgaria,2005,7658972.0,1.27,1.42,28.68,46.29,1.59,-23.55,7.86,0.85,7.63,28.78,2
393,Bulgaria,2006,7601022.0,1.52,1.39,28.97,47.45,1.52,-23.55,7.98,0.85,8.13,30.04,1
394,Bulgaria,2007,7545338.0,1.33,1.29,32.22,50.68,1.94,-23.55,8.43,0.75,7.96,31.08,1
395,Bulgaria,2008,7492561.0,1.35,1.11,31.87,48.17,1.86,-23.56,6.13,0.48,8.34,31.71,1
396,Bulgaria,2009,7444443.0,1.12,0.93,28.87,41.99,0.98,-23.56,3.51,0.48,8.01,30.05,1
397,Bulgaria,2010,7395599.0,1.29,0.96,30.78,44.05,0.81,-23.56,3.72,0.46,7.79,30.18,1
398,Bulgaria,2011,7348328.0,1.48,1.01,35.31,48.88,0.79,-12.11,3.62,0.5,7.97,31.68,1
399,Bulgaria,2012,7305888.0,1.44,0.98,30.68,44.14,0.98,-12.11,3.28,0.49,8.25,31.14,1
400,Bulgaria,2013,7265115.0,1.2,0.93,26.67,38.93,0.89,-12.11,3.29,0.46,7.3,30.39,1
401,Bulgaria,2014,7223938.0,0.95,0.97,28.38,41.32,0.91,-12.11,3.35,0.47,8.17,30.86,1
402,Bulgaria,2015,7177991.0,1.1,1.0,29.38,43.58,1.11,-12.12,3.67,0.47,8.97,31.9,1
403,Bulgaria,2016,7127822.0,1.17,1.07,26.13,40.54,1.2,-33.8,3.73,0.43,9.09,32.24,1
404,Bulgaria,2017,7075947.0,1.2,1.15,27.54,42.8,1.24,-33.8,4.39,0.44,9.23,33.58,1
405,Bulgaria,2018,7025037.0,1.02,1.23,24.19,39.89,1.24,-33.81,4.79,0.46,9.44,32.27,1
406,Cambodia,2008,13883835.0,0.13,0.13,1.23,3.65,0.29,3.57,0.15,0.11,2.04,1.51,3
407,Cambodia,2009,14093605.0,0.3,0.1,1.04,4.37,0.36,3.57,0.17,0.21,2.66,1.73,3
408,Cambodia,2010,14312205.0,0.3,0.13,0.81,4.62,0.3,3.57,0.2,0.23,3.09,2.2,3
409,Cambodia,2011,14541421.0,0.26,0.16,0.84,4.85,0.34,64.92,0.21,0.26,3.27,2.53,3
410,Cambodia,2012,14780454.0,0.28,0.2,0.77,5.05,0.37,64.92,0.23,0.33,3.45,3.22,3
411,Cambodia,2013,15026330.0,0.32,0.23,0.67,5.17,0.4,64.92,0.27,0.39,3.51,3.5,3
412,Cambodia,2014,15274506.0,0.35,0.26,1.21,6.1,0.53,64.92,0.2,0.5,3.84,4.06,3
413,Cambodia,2015,15521435.0,0.51,0.28,2.5,8.01,0.57,64.92,0.23,0.55,4.23,4.97,2
414,Cambodia,2016,15766290.0,0.48,0.41,2.99,9.29,0.61,29.01,0.67,0.15,5.01,6.04,2
415,Cambodia,2017,16009413.0,0.56,0.33,4.14,10.76,0.61,29.01,0.66,0.13,5.27,6.83,2
416,Cambodia,2018,16249795.0,0.61,0.36,3.3,10.55,0.61,29.01,0.72,0.15,5.77,8.4,2
417,Cameroon,2015,23298376.0,0.47,0.31,2.02,7.39,0.62,33.71,0.22,0.09,3.14,6.05,2
418,Cameroon,2016,23926549.0,0.47,0.07,2.13,7.54,1.01,33.78,0.23,0.09,3.18,5.24,2
419,Cameroon,2017,24566070.0,0.45,0.05,2.26,7.31,1.01,33.78,0.23,0.08,2.94,6.06,2
420,Cameroon,2018,25216261.0,0.44,0.05,2.64,7.61,1.01,33.76,0.24,0.08,2.87,6.49,2
421,Canada,1990,27691138.0,62.82,10.08,138.04,413.36,5.76,64.88,76.39,7.34,124.67,433.83,0
422,Canada,1991,28037420.0,62.32,9.88,138.72,408.21,4.72,64.88,74.35,7.39,120.95,439.87,0
423,Canada,1992,28371264.0,64.22,10.68,145.72,421.25,4.76,64.88,73.4,7.99,125.21,444.72,0
424,Canada,1993,28684764.0,67.36,10.82,137.4,417.84,4.84,64.88,73.29,8.34,127.18,455.06,0
425,Canada,1994,29000663.0,68.57,10.89,141.97,433.11,5.71,64.88,76.45,8.43,133.42,459.64,0
426,Canada,1995,29302311.0,67.64,11.54,147.31,443.03,6.46,65.12,77.57,8.93,137.09,466.7,0
427,Canada,1996,29610218.0,73.13,12.56,148.59,457.03,6.12,65.16,81.12,9.49,140.44,473.65,0
428,Canada,1997,29905948.0,70.43,12.89,161.23,471.94,6.59,65.19,81.06,9.89,144.85,482.49,0
429,Canada,1998,30155173.0,63.29,12.48,175.57,480.0,6.76,65.34,78.35,9.52,147.47,479.44,0
430,Canada,1999,30401286.0,66.48,12.92,177.2,488.09,7.05,65.49,79.08,9.8,151.16,490.03,0
431,Canada,2000,30685730.0,71.89,13.09,189.03,507.83,7.17,65.65,82.6,9.97,149.97,505.23,0
432,Canada,2001,31020902.0,68.67,12.1,194.24,499.99,6.95,301.4,76.62,8.84,147.79,505.6,0
433,Canada,2002,31360079.0,75.42,10.67,193.63,518.33,7.15,301.43,77.89,7.87,159.65,513.18,0
434,Canada,2003,31644028.0,79.41,10.23,203.26,538.15,7.21,301.43,81.25,8.08,162.28,528.23,0
435,Canada,2004,31940655.0,76.43,10.8,191.95,529.74,7.52,301.46,83.35,8.06,166.39,534.06,0
436,Canada,2005,32243753.0,74.58,15.23,211.83,542.38,7.6,301.4,69.18,12.72,170.62,560.38,0
437,Canada,2006,32571174.0,69.83,15.46,210.67,533.33,7.74,301.35,66.68,12.97,169.41,550.19,0
438,Canada,2007,32889025.0,74.66,15.3,228.47,563.57,7.75,301.28,67.47,13.77,175.76,560.76,0
439,Canada,2008,33247118.0,74.0,15.56,212.94,543.22,6.98,301.25,64.96,13.97,174.01,559.07,0
440,Canada,2009,33628895.0,71.93,14.0,201.83,515.4,5.39,301.24,57.56,11.7,169.48,535.11,0
441,Canada,2010,34004889.0,67.74,17.46,207.81,528.99,6.04,301.25,61.91,14.05,174.68,531.21,0
442,Canada,2011,34339328.0,72.9,18.79,209.0,541.66,6.06,135.16,66.04,15.65,175.06,549.45,0
443,Canada,2012,34714222.0,67.61,18.34,210.44,540.57,6.56,135.17,67.07,15.33,176.78,540.11,0
444,Canada,2013,35082954.0,70.48,18.54,213.48,550.37,5.98,135.18,65.15,16.06,181.81,561.07,0
445,Canada,2014,35437435.0,74.32,19.47,216.06,555.89,5.95,135.19,64.4,17.01,180.43,557.58,0
446,Canada,2015,35702908.0,70.73,19.91,216.26,552.54,6.26,135.19,64.97,17.32,180.01,544.09,0
447,Canada,2016,36109487.0,66.47,19.36,212.67,544.28,6.19,35.11,64.5,17.47,180.83,549.53,0
448,Canada,2017,36545236.0,69.95,19.89,211.98,555.51,6.75,35.13,67.91,17.98,185.25,547.68,0
449,Canada,2018,37065084.0,75.68,21.41,209.54,567.65,6.75,35.27,69.17,18.74,192.11,554.72,0
450,Chile,1990,13274617.0,2.96,0.57,10.61,29.76,0.65,-17.36,6.38,0.4,9.08,18.34,2
451,Chile,1991,13495255.0,3.16,0.56,8.35,28.6,0.96,-17.36,6.66,0.63,9.48,18.22,2
452,Chile,1992,13719818.0,3.67,0.57,7.09,30.41,1.07,-17.36,7.55,0.62,10.29,19.22,2
453,Chile,1993,13944934.0,3.8,0.6,7.17,31.14,1.17,-17.36,8.02,0.57,11.41,19.67,1
454,Chile,1994,14166346.0,4.01,0.66,9.22,34.22,1.16,-17.36,7.86,0.58,12.33,21.26,1
455,Chile,1995,14380864.0,4.06,0.65,10.08,37.24,1.01,-17.36,8.86,0.43,13.64,25.64,1
456,Chile,1996,14587367.0,3.8,0.65,13.91,43.08,0.98,-17.36,9.57,0.8,14.84,28.06,1
457,Chile,1997,14786227.0,4.28,0.75,15.76,49.59,0.96,-17.36,12.77,0.89,15.73,30.69,1
458,Chile,1998,14977736.0,3.68,1.08,18.62,50.26,1.15,-17.36,10.69,0.54,16.56,31.64,1
459,Chile,1999,15162801.0,4.02,1.11,21.18,52.8,0.97,-17.36,10.2,0.49,16.74,34.86,1
460,Chile,2000,15342350.0,4.18,1.06,16.55,48.79,1.03,-17.36,10.33,0.57,16.99,38.14,1
461,Chile,2001,15516112.0,4.23,1.06,14.66,46.84,1.03,-36.09,11.24,0.49,16.07,39.37,1
462,Chile,2002,15684413.0,4.08,1.2,15.76,47.59,1.1,-36.09,10.43,0.58,16.58,41.38,1
463,Chile,2003,15849649.0,3.85,1.09,17.18,48.78,1.13,-36.09,10.84,0.43,16.33,44.06,1
464,Chile,2004,16014972.0,4.25,1.17,20.87,53.51,1.22,-36.09,10.64,0.67,16.92,47.23,1
465,Chile,2005,16182713.0,4.05,1.07,20.83,54.54,1.17,-36.09,10.61,0.38,18.56,48.38,1
466,Chile,2006,16354507.0,4.09,1.23,20.87,55.79,1.26,-36.09,12.11,0.32,18.29,50.93,1
467,Chile,2007,16530201.0,4.48,1.39,26.37,63.4,1.34,-36.09,12.01,0.4,19.81,53.01,1
468,Chile,2008,16708255.0,4.57,1.61,28.85,66.92,1.33,-36.09,12.08,0.45,20.58,53.59,1
469,Chile,2009,16886184.0,4.74,1.31,26.97,64.27,1.1,-36.09,11.29,0.5,20.71,53.46,1
470,Chile,2010,17062531.0,5.09,1.54,27.46,68.65,1.07,-36.09,13.72,0.89,21.44,54.08,1
471,Chile,2011,17233584.0,5.87,1.32,32.47,75.37,1.1,-81.35,13.97,1.15,21.86,59.3,1
472,Chile,2012,17400359.0,5.37,2.13,36.97,77.34,1.15,-81.35,11.59,0.88,22.43,63.43,0
473,Chile,2013,17571511.0,5.4,1.89,38.46,81.97,0.97,-81.35,12.85,0.67,24.49,65.14,0
474,Chile,2014,17758969.0,4.83,1.96,32.5,75.51,0.87,-81.35,13.97,0.6,23.57,63.41,0
475,Chile,2015,17969356.0,4.85,1.7,35.34,81.13,0.84,-81.35,15.02,0.66,25.23,68.63,0
476,Chile,2016,18209072.0,5.91,1.75,37.14,85.28,0.88,-57.87,14.99,0.82,26.38,73.22,0
477,Chile,2017,18470435.0,6.46,2.53,36.51,86.16,0.88,-57.87,14.4,1.4,27.38,72.03,0
478,Chile,2018,18729166.0,6.58,2.75,35.01,85.73,0.88,-57.86,14.32,1.48,28.33,75.58,0
479,China,1990,1135185000.0,384.68,89.2,725.36,2088.86,84.51,-349.41,745.2,139.45,94.15,549.34,3
480,China,1991,1150780000.0,383.27,90.9,794.33,2200.89,101.3,-349.41,778.83,143.84,100.62,597.2,3
481,China,1992,1164970000.0,360.03,86.47,877.75,2295.78,122.4,-349.41,807.8,139.09,111.1,666.14,3
482,China,1993,1178440000.0,370.43,88.62,997.65,2500.73,142.8,-349.41,861.54,145.41,125.7,738.81,3
483,China,1994,1191835000.0,341.37,91.94,1082.83,2599.5,164.4,-349.41,903.38,155.58,116.35,818.54,3
484,China,1995,1204855000.0,365.7,100.42,1185.7,2900.27,184.6,-349.38,1070.17,151.32,127.37,876.58,3
485,China,1996,1217550000.0,313.8,63.94,1330.33,2871.98,192.9,-349.38,968.66,89.35,169.85,920.97,3
486,China,1997,1230075000.0,352.62,105.64,1328.11,2925.75,202.9,-349.38,961.13,137.76,146.13,983.5,2
487,China,1998,1241935000.0,298.69,114.04,1409.58,3020.72,211.4,-349.37,1023.82,148.34,140.29,1017.46,3
488,China,1999,1252735000.0,305.36,118.12,1432.76,2920.9,228.3,-349.36,871.49,153.92,157.36,1076.77,2
489,China,2000,1262645000.0,274.12,52.21,1575.21,3099.69,244.4,-349.35,906.38,95.51,248.48,1178.03,2
490,China,2001,1271850000.0,277.73,56.77,1661.15,3255.95,270.8,-332.25,961.33,101.5,254.25,1314.78,2
491,China,2002,1280400000.0,283.61,62.75,1840.48,3511.73,296.6,-332.25,999.54,111.65,276.44,1459.43,2
492,China,2003,1288400000.0,308.48,70.34,2178.69,4068.1,345.2,-332.25,1138.75,129.03,313.14,1676.83,2
493,China,2004,1296075000.0,352.57,82.03,2376.12,4741.83,380.0,-332.24,1500.19,141.82,371.14,1955.39,2
494,China,2005,1303720000.0,365.46,93.76,2552.71,5407.52,411.6,-332.24,1935.87,156.17,397.31,2196.17,2
495,China,2006,1311020000.0,384.12,99.49,2898.66,5961.81,470.1,-332.24,2083.32,160.9,434.81,2523.95,2
496,China,2007,1317885000.0,398.28,96.98,3171.09,6473.21,515.0,-332.23,2274.35,160.92,468.58,2891.54,2
497,China,2008,1324655000.0,383.25,93.03,3208.47,6669.11,525.9,-332.23,2409.86,160.46,507.07,3070.88,2
498,China,2009,1331260000.0,391.66,97.0,3455.66,7131.51,583.6,-332.23,2601.83,165.3,517.08,3290.14,2
499,China,2010,1337705000.0,416.4,103.61,3831.98,7830.97,639.6,-332.23,2844.45,169.36,568.78,3713.68,1
500,China,2011,1345035000.0,440.72,109.58,4324.11,8569.65,708.6,-710.17,3005.39,177.54,621.89,4178.89,1
501,China,2012,1354190000.0,457.22,114.07,4450.73,8818.41,714.8,-710.17,3038.4,185.94,686.13,4435.15,1
502,China,2013,1363240000.0,476.57,122.96,4742.95,9188.38,748.3,-710.17,3029.29,198.48,741.09,4845.36,1
503,China,2014,1371860000.0,487.0,128.43,4636.87,9116.34,778.6,-710.17,3022.68,199.23,770.56,5069.99,1
504,China,2015,1379860000.0,510.54,132.16,4580.61,9096.74,733.7,-710.17,2972.98,202.03,827.14,5250.58,1
505,China,2016,1387790000.0,525.09,137.72,4637.77,9057.91,756.4,-650.1,2846.38,201.83,843.42,5565.16,1
506,China,2017,1396215000.0,533.08,143.04,4904.12,9248.47,769.3,-650.1,2734.18,193.31,880.9,5953.58,1
507,China,2018,1402760000.0,542.13,142.74,5214.2,9531.46,782.0,-650.1,2667.43,187.44,917.02,6452.12,1
508,Colombia,1990,33102569.0,3.68,2.45,12.29,46.14,2.72,92.49,12.05,1.44,16.35,28.17,2
509,Colombia,1991,33758328.0,3.8,2.44,12.78,47.86,2.72,92.49,12.55,1.32,17.09,28.78,2
510,Colombia,1992,34422568.0,3.89,2.67,13.43,50.32,2.89,92.49,12.92,1.2,18.01,26.62,2
511,Colombia,1993,35091272.0,4.15,2.75,13.94,52.46,3.32,92.49,14.3,1.47,18.27,29.65,2
512,Colombia,1994,35758978.0,3.74,3.2,12.32,52.51,3.92,92.49,15.25,3.84,17.04,32.03,2
513,Colombia,1995,36421438.0,3.87,3.42,13.91,55.16,3.9,92.53,15.0,1.34,20.33,33.46,2
514,Colombia,1996,37076387.0,4.35,3.53,11.96,55.12,3.73,92.53,15.68,1.52,20.86,34.13,2
515,Colombia,1997,37723803.0,4.48,3.74,14.57,59.74,3.85,92.53,16.47,1.53,21.87,34.84,2
